"Level1","Level2","Level3","Level4","Level5","DisplayOrder"
"CAÑAR","LA TRONCAL","MANUEL J. CALLE","MANUEL J. CALLE",,"379"
"CAÑAR","LA TRONCAL","MANUEL J. CALLE","SAN ISIDRO",,"380"
"CAÑAR","LA TRONCAL","PANCHO NEGRO","LA PUNTILLA",,"381"
"CAÑAR","LA TRONCAL","PANCHO NEGRO","PANCHO NEGRO",,"382"
"CAÑAR","SUSCAL","SUSCAL","SUSCAL",,"383"
"CAÑAR","SUSCAL","SUSCAL","SUSCALPAMBA",,"384"
"CHIMBORAZO","ALAUSI","ACHUPALLAS","ACHUPALLAS",,"385"
"CHIMBORAZO","ALAUSI","ACHUPALLAS","JUVAL",,"386"
"CHIMBORAZO","ALAUSI","ACHUPALLAS","TOTORAS",,"387"
"CHIMBORAZO","ALAUSI","ALAUSI","ALAUSI",,"388"
"CHIMBORAZO","ALAUSI","ALAUSI","NIZAG",,"389"
"CHIMBORAZO","ALAUSI","GUASUNTOS",,,"390"
"CHIMBORAZO","ALAUSI","HUIGRA",,,"391"
"CHIMBORAZO","ALAUSI","MULTITUD",,,"392"
"CHIMBORAZO","ALAUSI","PISTISHI",,,"393"
"CHIMBORAZO","ALAUSI","PUMALLACTA",,,"394"
"CHIMBORAZO","ALAUSI","SEVILLA",,,"395"
"CHIMBORAZO","ALAUSI","SIBAMBE",,,"396"
"CHIMBORAZO","ALAUSI","TIXAN","COCANES",,"397"
"CHIMBORAZO","ALAUSI","TIXAN","TIXAN",,"398"
"CHIMBORAZO","CHAMBO","CHAMBO","CHAMBO",,"399"
"CHIMBORAZO","CHAMBO","CHAMBO","GUAYLLABAMBA",,"400"
"CHIMBORAZO","CHAMBO","CHAMBO","PANTAÑO",,"401"
"CHIMBORAZO","CHUNCHI","CAPZOL",,,"402"
"CHIMBORAZO","CHUNCHI","CHUNCHI",,,"403"
"CHIMBORAZO","CHUNCHI","COMPUD",,,"404"
"CHIMBORAZO","CHUNCHI","GONZOL",,,"405"
"CHIMBORAZO","CHUNCHI","LLAGOS","JOYAGSHI",,"406"
"CHIMBORAZO","CHUNCHI","LLAGOS","LLAGOS",,"407"
"CHIMBORAZO","COLTA","CAJABAMBA",,,"408"
"CHIMBORAZO","COLTA","CANI",,,"409"
"CHIMBORAZO","COLTA","COLUMBE","COLUMBE",,"410"
"CHIMBORAZO","COLTA","COLUMBE","LLINLLIN",,"411"
"CHIMBORAZO","COLTA","COLUMBE","PULUCATES",,"412"
"CHIMBORAZO","COLTA","COLUMBE","SAN GUISEL ALTO",,"413"
"CHIMBORAZO","COLTA","JUAN DE VELASCO / PONGOR","JUAN DE VELASCO",,"414"
"CHIMBORAZO","COLTA","JUAN DE VELASCO / PONGOR","TAMBILLO BAJO",,"415"
"CHIMBORAZO","COLTA","SANTIAGO DE QUITO",,,"416"
"CHIMBORAZO","COLTA","SICALPA",,,"417"
"CHIMBORAZO","CUMANDA","CUMANDA","CUMANDA",,"418"
"CHIMBORAZO","CUMANDA","CUMANDA","SUNCAMAL",,"419"
"CHIMBORAZO","GUAMOTE","CEBADAS","CEBADAS",,"420"
"CHIMBORAZO","GUAMOTE","CEBADAS","TRANCA SAN LUIS",,"421"
"CHIMBORAZO","GUAMOTE","GUAMOTE","GUAMOTE",,"422"
"CHIMBORAZO","GUAMOTE","GUAMOTE","JATUN PAMBA",,"423"
"CHIMBORAZO","GUAMOTE","GUAMOTE","LAIME SAN CARLOS",,"424"
"CHIMBORAZO","GUAMOTE","GUAMOTE","PULL CHICO",,"425"
"CHIMBORAZO","GUAMOTE","GUAMOTE","TIOCAJAS PALACIO HUATANA",,"426"
"CHIMBORAZO","GUAMOTE","PALMIRA","GALTES",,"427"
"CHIMBORAZO","GUAMOTE","PALMIRA","PALMIRA",,"428"
"CHIMBORAZO","GUAMOTE","PALMIRA","TIPIN",,"429"
"CHIMBORAZO","GUANO","EL ROSARIO","EL ROSARIO",,"430"
"CHIMBORAZO","GUANO","EL ROSARIO","LANGOS PANAMERICANA",,"431"
"CHIMBORAZO","GUANO","GUANANDO",,,"432"
"CHIMBORAZO","GUANO","ILAPO",,,"433"
"CHIMBORAZO","GUANO","LA MATRIZ","LA MATRIZ",,"434"
"CHIMBORAZO","GUANO","LA MATRIZ","PUNGAL GRANDE",,"435"
"CHIMBORAZO","GUANO","LA PROVIDENCIA",,,"436"
"CHIMBORAZO","GUANO","SAN ANDRES","CALSHI",,"437"
"CHIMBORAZO","GUANO","SAN ANDRES","SAN ANDRES",,"438"
"CHIMBORAZO","GUANO","SAN GERARDO / PAQUICAHUAN",,,"439"
"CHIMBORAZO","GUANO","SAN ISIDRO DE PATULU","CHOCAVI",,"440"
"CHIMBORAZO","GUANO","SAN ISIDRO DE PATULU","SAN ISIDRO DE PATULU",,"441"
"CHIMBORAZO","GUANO","SAN JOSE DEL CHAZO",,,"442"
"CHIMBORAZO","GUANO","SANTA FE DE GALAN",,,"443"
"CHIMBORAZO","GUANO","VALPARAISO",,,"444"
"CHIMBORAZO","PALLATANGA","PALLATANGA","LAS ROSAS",,"445"
"CHIMBORAZO","PALLATANGA","PALLATANGA","PALLATANGA",,"446"
"CHIMBORAZO","PALLATANGA","PALLATANGA","RODEO VAQUERIA",,"447"
"CHIMBORAZO","PENIPE","BILBAO",,,"448"
"CHIMBORAZO","PENIPE","EL ALTAR","EL ALTAR",,"449"
"CHIMBORAZO","PENIPE","EL ALTAR","UTUÑAG",,"450"
"CHIMBORAZO","PENIPE","LA CANDELARIA",,,"451"
"CHIMBORAZO","PENIPE","MATUS",,,"452"
"CHIMBORAZO","PENIPE","PENIPE",,,"453"
"CHIMBORAZO","PENIPE","PUELA",,,"454"
"CHIMBORAZO","PENIPE","SAN ANTONIO DE BAYUSHIG",,,"455"
"CHIMBORAZO","RIOBAMBA","CACHA",,,"456"
"CHIMBORAZO","RIOBAMBA","CALPI","CALPI",,"457"
"CHIMBORAZO","RIOBAMBA","CALPI","NITILUISA",,"458"
"CHIMBORAZO","RIOBAMBA","CUBIJIES",,,"459"
"CHIMBORAZO","RIOBAMBA","FLORES","FLORES",,"460"
"CHIMBORAZO","RIOBAMBA","FLORES","GUANTUL GRANDE",,"461"
"CHIMBORAZO","RIOBAMBA","FLORES","NAUBUG",,"462"
"CHIMBORAZO","RIOBAMBA","LICAN",,,"463"
"CHIMBORAZO","RIOBAMBA","LICTO","LICTO",,"464"
"CHIMBORAZO","RIOBAMBA","LICTO","TUNSHI SAN NICOLAS",,"465"
"CHIMBORAZO","RIOBAMBA","LIZARZABURU",,,"466"
"CHIMBORAZO","RIOBAMBA","MALDONADO",,,"467"
"CHIMBORAZO","RIOBAMBA","PUNGALA","ALAO",,"468"
"CHIMBORAZO","RIOBAMBA","PUNGALA","ASHPAPUNGO",,"469"
"CHIMBORAZO","RIOBAMBA","PUNGALA","PUNGALA",,"470"
"CHIMBORAZO","RIOBAMBA","PUNIN","PUNIN",,"471"
"CHIMBORAZO","RIOBAMBA","PUNIN","TZALARON",,"472"
"CHIMBORAZO","RIOBAMBA","QUIMIAG","PIÑAÑAU",,"473"
"CHIMBORAZO","RIOBAMBA","QUIMIAG","PUCULPALA",,"474"
"CHIMBORAZO","RIOBAMBA","QUIMIAG","QUIMIAG",,"475"
"CHIMBORAZO","RIOBAMBA","SAN JUAN",,,"476"
"CHIMBORAZO","RIOBAMBA","SAN LUIS","SAN ANTONIO DE GUASLAN",,"477"
"CHIMBORAZO","RIOBAMBA","SAN LUIS","SAN LUIS",,"478"
"CHIMBORAZO","RIOBAMBA","VELASCO",,,"479"
"CHIMBORAZO","RIOBAMBA","VELOZ",,,"480"
"CHIMBORAZO","RIOBAMBA","YARUQUIES",,,"481"
"COTOPAXI","LA MANA","EL CARMEN",,,"482"
"COTOPAXI","LA MANA","EL TRIUNFO","CHIPE HAMBURGO 1",,"483"
"COTOPAXI","LA MANA","EL TRIUNFO","CHIPE HAMBURGO 2",,"484"
"COTOPAXI","LA MANA","EL TRIUNFO","EL TRIUNFO",,"485"
"COTOPAXI","LA MANA","EL TRIUNFO","ESTERO HONDO",,"486"
"COTOPAXI","LA MANA","GUASAGANDA","GUASAGANDA",,"487"
"COTOPAXI","LA MANA","GUASAGANDA","MALQUI",,"488"
"COTOPAXI","LA MANA","GUASAGANDA","QUINDIGUA",,"489"
"COTOPAXI","LA MANA","LA MANA",,,"490"
"COTOPAXI","LA MANA","PUCAYACO",,,"491"
"COTOPAXI","LATACUNGA","11 DE NOVIEMBRE",,,"492"
"COTOPAXI","LATACUNGA","ALAQUEZ",,,"493"
"COTOPAXI","LATACUNGA","BELISARIO QUEVEDO",,,"494"
"COTOPAXI","LATACUNGA","ELOY ALFARO / SAN FELIPE",,,"495"
"COTOPAXI","LATACUNGA","GUAYTACAMA",,,"496"
"COTOPAXI","LATACUNGA","IGNACIO FLORES","IGNACIO FLORES",,"497"
"COTOPAXI","LATACUNGA","IGNACIO FLORES","PALOPO CENTRO",,"498"
"COTOPAXI","LATACUNGA","JOSEGUANGO BAJO",,,"499"
"COTOPAXI","LATACUNGA","JUAN MONTALVO",,,"500"
"COTOPAXI","LATACUNGA","LA MATRIZ",,,"501"
"COTOPAXI","LATACUNGA","MULALO",,,"502"
"COTOPAXI","LATACUNGA","POALO",,,"503"
"COTOPAXI","LATACUNGA","SAN BUENAVENTURA",,,"504"
"COTOPAXI","LATACUNGA","SAN JUAN DE PASTOCALLE","LA LIBERTAD",,"505"
"COTOPAXI","LATACUNGA","SAN JUAN DE PASTOCALLE","SAN JUAN DE PASTOCALLE",,"506"
"COTOPAXI","LATACUNGA","TANICUCHI",,,"507"
"COTOPAXI","LATACUNGA","TOACAZO",,,"508"
"COTOPAXI","PANGUA","EL CORAZON","EL CORAZON",,"509"
"COTOPAXI","PANGUA","EL CORAZON","QUISHPE",,"510"
"COTOPAXI","PANGUA","MORASPUNGO","CALABICITO",,"511"
"COTOPAXI","PANGUA","MORASPUNGO","EL DESEO",,"512"
"COTOPAXI","PANGUA","MORASPUNGO","GUAPARA",,"513"
"COTOPAXI","PANGUA","MORASPUNGO","MORASPUNGO",,"514"
"COTOPAXI","PANGUA","MORASPUNGO","PIEDACITA",,"515"
"COTOPAXI","PANGUA","PINLLOPATA",,,"516"
"COTOPAXI","PANGUA","RAMON CAMPAÑA","PILANCÓN",,"517"
"COTOPAXI","PANGUA","RAMON CAMPAÑA","RAMON CAMPAÑA",,"518"
"COTOPAXI","PUJILI","ANGAMARCA","ANGAMARCA",,"519"
"COTOPAXI","PUJILI","ANGAMARCA","CHINE ALTO",,"520"
"COTOPAXI","PUJILI","ANGAMARCA","MOCATA",,"521"
"COTOPAXI","PUJILI","ANGAMARCA","PIGUA-QUINDIGUA",,"522"
"COTOPAXI","PUJILI","GUANGAJE","GUANGAJE",,"523"
"COTOPAXI","PUJILI","GUANGAJE","YAGUARTOA",,"524"
"COTOPAXI","PUJILI","LA VICTORIA",,,"525"
"COTOPAXI","PUJILI","PILALO","APAGUA",,"526"
"COTOPAXI","PUJILI","PILALO","PILALO",,"527"
"COTOPAXI","PUJILI","PUJILI","JUIGUA YACYBAMBA",,"528"
"COTOPAXI","PUJILI","PUJILI","PUJILI",,"529"
"COTOPAXI","PUJILI","TINGO","EL PROGRESO",,"530"
"COTOPAXI","PUJILI","TINGO","PUEMBO",,"531"
"COTOPAXI","PUJILI","TINGO","TINGO",,"532"
"COTOPAXI","PUJILI","ZUMBAHUA","LA COCHA",,"533"
"COTOPAXI","PUJILI","ZUMBAHUA","TIGUA WANAPAMPA",,"534"
"COTOPAXI","PUJILI","ZUMBAHUA","ZUMBAHUA",,"535"
"COTOPAXI","SALCEDO","ANTONIO J. HOLGUIN",,,"536"
"COTOPAXI","SALCEDO","CUSUBAMBA",,,"537"
"COTOPAXI","SALCEDO","MULALILLO",,,"538"
"COTOPAXI","SALCEDO","MULLIQUINDIL",,,"539"
"COTOPAXI","SALCEDO","PANZALEO",,,"540"
"COTOPAXI","SALCEDO","SAN MIGUEL DE SALCEDO","CHAMBAPONGO",,"541"
"COTOPAXI","SALCEDO","SAN MIGUEL DE SALCEDO","SALACHE BARBAPAMBA",,"542"
"COTOPAXI","SALCEDO","SAN MIGUEL DE SALCEDO","SAN FRANCISCO DE COLLANAS",,"543"
"COTOPAXI","SALCEDO","SAN MIGUEL DE SALCEDO","SAN MIGUEL DE SALCEDO",,"544"
"COTOPAXI","SAQUISILI","CANCHAGUA",,,"545"
"COTOPAXI","SAQUISILI","CHANTILIN",,,"546"
"COTOPAXI","SAQUISILI","COCHAPAMBA","COCHAPAMBA",,"547"
"COTOPAXI","SAQUISILI","COCHAPAMBA","YANAHURCO GRANDE",,"548"
"COTOPAXI","SAQUISILI","SAQUISILI",,,"549"
"COTOPAXI","SIGCHOS","CHUGCHILAN","CHUGCHILAN",,"550"
"COTOPAXI","SIGCHOS","CHUGCHILAN","GUAYAMA SAN PEDRO QUILOTOA",,"551"
"COTOPAXI","SIGCHOS","CHUGCHILAN","SAN MIGUEL DE GUARUMAL",,"552"
"COTOPAXI","SIGCHOS","CHUGCHILAN","SAN MIGUEL DE PILAPUCHIN",,"553"
"COTOPAXI","SIGCHOS","CHUGCHILAN","SARAWASI",,"554"
"COTOPAXI","SIGCHOS","ISINLIVI","GUANTOALO",,"555"
"COTOPAXI","SIGCHOS","ISINLIVI","ISINLIVI",,"556"
"COTOPAXI","SIGCHOS","LAS PAMPAS",,,"557"
"COTOPAXI","SIGCHOS","PALO QUEMADO",,,"558"
"COTOPAXI","SIGCHOS","SIGCHOS",,,"559"
"EL ORO","ARENILLAS","ARENILLAS",,,"560"
"EL ORO","ARENILLAS","CARCABON",,,"561"
"EL ORO","ARENILLAS","CHACRAS",,,"562"
"EL ORO","ARENILLAS","LA CUCA","LA CUCA",,"563"
"EL ORO","ARENILLAS","LA CUCA","LOS GUAYACANES",,"564"
"EL ORO","ARENILLAS","PALMALES","MANABI DE EL ORO",,"565"
"EL ORO","ARENILLAS","PALMALES","PALMALES",,"566"
"EL ORO","ATAHUALPA","AYAPAMBA",,,"567"
"EL ORO","ATAHUALPA","CORDONCILLO",,,"568"
"EL ORO","ATAHUALPA","MILAGRO",,,"569"
"EL ORO","ATAHUALPA","PACCHA",,,"570"
"EL ORO","ATAHUALPA","SAN JOSE",,,"571"
"EL ORO","ATAHUALPA","SAN JUAN DE CERRO AZUL",,,"572"
"EL ORO","BALSAS","BALSAS",,,"573"
"EL ORO","BALSAS","BELLAMARIA",,,"574"
"EL ORO","CHILLA","CHILLA","CARABOTA",,"575"
"EL ORO","CHILLA","CHILLA","CHILLA",,"576"
"EL ORO","CHILLA","CHILLA","DUMARI",,"577"
"EL ORO","CHILLA","CHILLA","PEJEYACU",,"578"
"EL ORO","CHILLA","CHILLA","PLAYAS DE DAUCAY",,"579"
"EL ORO","EL GUABO","BARBONES",,,"580"
"EL ORO","EL GUABO","EL GUABO","EL GUABO",,"581"
"EL ORO","EL GUABO","EL GUABO","EL RETIRO",,"582"
"EL ORO","EL GUABO","EL GUABO","TILLALES",,"583"
"EL ORO","EL GUABO","LA IBERIA",,,"584"
"EL ORO","EL GUABO","RIO BONITO","PAGUA",,"585"
"EL ORO","EL GUABO","RIO BONITO","RIO BONITO",,"586"
"EL ORO","EL GUABO","RIO BONITO","SAN MIGUEL DE BRAZIL",,"587"
"EL ORO","EL GUABO","RIO BONITO","SAN VICENTE",,"588"
"EL ORO","EL GUABO","TENDALES","BAJO ALTO",,"589"
"EL ORO","EL GUABO","TENDALES","TENDALES",,"590"
"EL ORO","HUAQUILLAS","ECUADOR",,,"591"
"EL ORO","HUAQUILLAS","EL PARAISO",,,"592"
"EL ORO","HUAQUILLAS","HUALTACO",,,"593"
"EL ORO","HUAQUILLAS","MILTON REYES",,,"594"
"EL ORO","HUAQUILLAS","UNION LOJANA",,,"595"
"EL ORO","LAS LAJAS","EL PARAISO","EL PARAISO",,"596"
"EL ORO","LAS LAJAS","EL PARAISO","EL TIGRE 1",,"597"
"EL ORO","LAS LAJAS","LA LIBERTAD","LA LIBERTAD",,"598"
"EL ORO","LAS LAJAS","LA LIBERTAD","PUYANGO DE LA LIBERTAD",,"599"
"EL ORO","LAS LAJAS","LA VICTORIA/LAS LAJAS",,,"600"
"EL ORO","LAS LAJAS","PLATANILLOS","PLATANILLOS",,"601"
"EL ORO","LAS LAJAS","PLATANILLOS","VALLE HERMOSO",,"602"
"EL ORO","LAS LAJAS","SAN ISIDRO",,,"603"
"EL ORO","MACHALA","9 DE MAYO","9 DE MAYO",,"604"
"EL ORO","MACHALA","9 DE MAYO","BALOSA",,"605"
"EL ORO","MACHALA","9 DE MAYO","KM. 15",,"606"
"EL ORO","MACHALA","EL CAMBIO","CORRALITOS",,"607"
"EL ORO","MACHALA","EL CAMBIO","EL CAMBIO",,"608"
"EL ORO","MACHALA","EL CAMBIO","LA UNION COLOMBIANA",,"609"
"EL ORO","MACHALA","EL RETIRO","EL RETIRO",,"610"
"EL ORO","MACHALA","EL RETIRO","GUARUMAL 2",,"611"
"EL ORO","MACHALA","EL RETIRO","LA MARÍA",,"612"
"EL ORO","MACHALA","EL RETIRO","NUEVA ESPERANZA",,"613"
"EL ORO","MACHALA","JAMBELI","CIUDADELA 10 DE SEPTIEMBRE",,"614"
"EL ORO","MACHALA","JAMBELI","JAMBELI",,"615"
"EL ORO","MACHALA","JUBONES",,,"616"
"EL ORO","MACHALA","LA PROVIDENCIA","LA IBERIA",,"617"
"EL ORO","MACHALA","LA PROVIDENCIA","LA PROVIDENCIA",,"618"
"EL ORO","MACHALA","LA PROVIDENCIA","LOS VERGELES",,"619"
"EL ORO","MACHALA","LA PROVIDENCIA","RAYITO DE LUZ",,"620"
"EL ORO","MACHALA","MACHALA",,,"621"
"EL ORO","MACHALA","PUERTO BOLIVAR",,,"622"
"EL ORO","MARCABELI","EL INGENIO",,,"623"
"EL ORO","MARCABELI","MARCABELI",,,"624"
"EL ORO","PASAJE","BOLIVAR",,,"625"
"EL ORO","PASAJE","BUENAVISTA",,,"626"
"EL ORO","PASAJE","CASACAY",,,"627"
"EL ORO","PASAJE","CAÑAQUEMADA",,,"628"
"EL ORO","PASAJE","LA PEAÑA",,,"629"
"EL ORO","PASAJE","LOMA DE FRANCO",,,"630"
"EL ORO","PASAJE","OCHOA LEON/MATRIZ",,,"631"
"EL ORO","PASAJE","PROGRESO","DUCOS",,"632"
"EL ORO","PASAJE","PROGRESO","GALAYACU",,"633"
"EL ORO","PASAJE","PROGRESO","LA CADENA",,"634"
"EL ORO","PASAJE","PROGRESO","LA PLAYA",,"635"
"EL ORO","PASAJE","PROGRESO","MUYUYACU",,"636"
"EL ORO","PASAJE","PROGRESO","PROGRESO",,"637"
"EL ORO","PASAJE","PROGRESO","ROSA DE ORO",,"638"
"EL ORO","PASAJE","PROGRESO","RÁJARO",,"639"
"EL ORO","PASAJE","TRES CERRITOS",,,"640"
"EL ORO","PASAJE","UZHCURRUMI",,,"641"
"EL ORO","PIÑAS","CAPIRO","CAPIRO",,"642"
"EL ORO","PIÑAS","CAPIRO","CONCHICOLA",,"643"
"EL ORO","PIÑAS","CAPIRO","GUERRAS",,"644"
"EL ORO","PIÑAS","CAPIRO","LOS AMARILLOS",,"645"
"EL ORO","PIÑAS","CAPIRO","TINAJAS",,"646"
"EL ORO","PIÑAS","LA BOCANA",,,"647"
"EL ORO","PIÑAS","LA SUSAYA",,,"648"
"EL ORO","PIÑAS","MOROMORO","MOROMORO",,"649"
"EL ORO","PIÑAS","MOROMORO","PALO SOLO",,"650"
"EL ORO","PIÑAS","PIEDRAS","EL CARMEN",,"651"
"EL ORO","PIÑAS","PIEDRAS","PIEDRAS",,"652"
"EL ORO","PIÑAS","PIÑAS",,,"653"
"EL ORO","PIÑAS","PIÑAS GRANDE",,,"654"
"EL ORO","PIÑAS","SAN ROQUE",,,"655"
"EL ORO","PIÑAS","SARACAY","CAMARONES",,"656"
"EL ORO","PIÑAS","SARACAY","LAS ORQUIDEAS",,"657"
"EL ORO","PIÑAS","SARACAY","SARACAY",,"658"
"EL ORO","PORTOVELO","CURTINCAPAC",,,"659"
"EL ORO","PORTOVELO","MORALES",,,"660"
"EL ORO","PORTOVELO","PORTOVELO",,,"661"
"EL ORO","PORTOVELO","SALATI",,,"662"
"EL ORO","SANTA ROSA","BALNEARIO JAMBELI",,,"663"
"EL ORO","SANTA ROSA","BELLAMARIA","BELLAMARIA",,"664"
"EL ORO","SANTA ROSA","BELLAMARIA","VALLE HERMOSO",,"665"
"EL ORO","SANTA ROSA","BELLAVISTA","BELLAVISTA",,"666"
"EL ORO","SANTA ROSA","BELLAVISTA","SAN AGUSTIN",,"667"
"EL ORO","SANTA ROSA","BELLAVISTA","SAN JOSÉ",,"668"
"EL ORO","SANTA ROSA","JAMBELI","JAMBELI",,"669"
"EL ORO","SANTA ROSA","JAMBELI","LAS HUACAS",,"670"
"EL ORO","SANTA ROSA","JAMBELI","PONGALILLO-LAS CASITAS",,"671"
"EL ORO","SANTA ROSA","JUMON",,,"672"
"EL ORO","SANTA ROSA","LA AVANZADA",,,"673"
"EL ORO","SANTA ROSA","NUEVO SANTA ROSA",,,"674"
"EL ORO","SANTA ROSA","PUERTO JELI",,,"675"
"EL ORO","SANTA ROSA","SAN ANTONIO","LAGUNA DE CAÑAS",,"676"
"EL ORO","SANTA ROSA","SAN ANTONIO","SAN ANTONIO",,"677"
"EL ORO","SANTA ROSA","SANTA ROSA",,,"678"
"EL ORO","SANTA ROSA","TORATA","EL GUAYABO",,"679"
"EL ORO","SANTA ROSA","TORATA","TORATA",,"680"
"EL ORO","SANTA ROSA","VICTORIA","LA VICTORIA",,"681"
"EL ORO","SANTA ROSA","VICTORIA","RIO NEGRO",,"682"
"EL ORO","ZARUMA","ABANIN","ABANIN",,"683"
"EL ORO","ZARUMA","ABANIN","DALIGSHI",,"684"
"EL ORO","ZARUMA","ABANIN","TUNUYUNGA",,"685"
"EL ORO","ZARUMA","ARCAPAMBA",,,"686"
"EL ORO","ZARUMA","GUANAZAN","GUANAZAN",,"687"
"EL ORO","ZARUMA","GUANAZAN","GUARTIGURO",,"688"
"EL ORO","ZARUMA","GUIZHAGUIÑA",,,"689"
"EL ORO","ZARUMA","HUERTAS",,,"690"
"EL ORO","ZARUMA","MALVAS",,,"691"
"EL ORO","ZARUMA","MULUNCAY GRANDE",,,"692"
"EL ORO","ZARUMA","SALVIAS",,,"693"
"EL ORO","ZARUMA","SINSAO",,,"694"
"EL ORO","ZARUMA","ZARUMA",,,"695"
"ESMERALDAS","ATACAMES","ATACAMES","ATACAMES",,"696"
"ESMERALDAS","ATACAMES","ATACAMES","CHONE",,"697"
"ESMERALDAS","ATACAMES","ATACAMES","ESTERO DEL MEDIO",,"698"
"ESMERALDAS","ATACAMES","LA UNION",,,"699"
"ESMERALDAS","ATACAMES","SUA/BOCANA","MUCHIN",,"700"
"ESMERALDAS","ATACAMES","SUA/BOCANA","SUA/BOCANA",,"701"
"ESMERALDAS","ATACAMES","TONCHIGUE","EL CABITO",,"702"
"ESMERALDAS","ATACAMES","TONCHIGUE","ESTERO ANCHO",,"703"
"ESMERALDAS","ATACAMES","TONCHIGUE","MACARÁ",,"704"
"ESMERALDAS","ATACAMES","TONCHIGUE","QUITITO",,"705"
"ESMERALDAS","ATACAMES","TONCHIGUE","SAME",,"706"
"ESMERALDAS","ATACAMES","TONCHIGUE","TONCHIGUE",,"707"
"ESMERALDAS","ATACAMES","TONSUPA","PIEDRA FINA",,"708"
"ESMERALDAS","ATACAMES","TONSUPA","TASECHE",,"709"
"ESMERALDAS","ATACAMES","TONSUPA","TONSUPA",,"710"
"ESMERALDAS","ELOY ALFARO","ANCHAYACU",,,"711"
"ESMERALDAS","ELOY ALFARO","ATAHUALPA/CAMARONES","ATAHUALPA/CAMARONES",,"712"
"ESMERALDAS","ELOY ALFARO","ATAHUALPA/CAMARONES","JUAN MONTALVO",,"713"
"ESMERALDAS","ELOY ALFARO","BORBON",,,"714"
"ESMERALDAS","ELOY ALFARO","COLON ELOY DE MARIA",,,"715"
"ESMERALDAS","ELOY ALFARO","LA TOLA","LA TOLA",,"716"
"ESMERALDAS","ELOY ALFARO","LA TOLA","SAN PEDRO",,"717"
"ESMERALDAS","ELOY ALFARO","LUIS VARGAS TORRES",,,"718"
"ESMERALDAS","ELOY ALFARO","MALDONADO",,,"719"
"ESMERALDAS","ELOY ALFARO","PAMPANAL DE BOLIVAR",,,"720"
"ESMERALDAS","ELOY ALFARO","SAN FRANCISCO DE ONZOLE","SAN FRANCISCO DE ONZOLE",,"721"
"ESMERALDAS","ELOY ALFARO","SAN FRANCISCO DE ONZOLE","ZANCUDO",,"722"
"ESMERALDAS","ELOY ALFARO","SAN JOSE DE CAYAPAS","HERRADURA",,"723"
"ESMERALDAS","ELOY ALFARO","SAN JOSE DE CAYAPAS","PICHIYACU CHACHI",,"724"
"ESMERALDAS","ELOY ALFARO","SAN JOSE DE CAYAPAS","PLAYA GRANDE",,"725"
"ESMERALDAS","ELOY ALFARO","SAN JOSE DE CAYAPAS","SAN JOSE DE CAYAPAS",,"726"
"ESMERALDAS","ELOY ALFARO","SANTA LUCIA DE LAS PEÑAS",,,"727"
"ESMERALDAS","ELOY ALFARO","SANTO DOMINGO DE ONZOLE","CHACHI CAPULÍ",,"728"
"ESMERALDAS","ELOY ALFARO","SANTO DOMINGO DE ONZOLE","CHACHI GUALPÍ DE ONZOLE",,"729"
"ESMERALDAS","ELOY ALFARO","SANTO DOMINGO DE ONZOLE","COLON DE ONZOLE",,"730"
"ESMERALDAS","ELOY ALFARO","SANTO DOMINGO DE ONZOLE","HOJAS BLANCAS",,"731"
"ESMERALDAS","ELOY ALFARO","SANTO DOMINGO DE ONZOLE","HOJAS BLANCAS CHACHI",,"732"
"ESMERALDAS","ELOY ALFARO","SANTO DOMINGO DE ONZOLE","SANTO DOMINGO DE ONZOLE",,"733"
"ESMERALDAS","ELOY ALFARO","SELVA ALEGRE","PALMA REAL",,"734"
"ESMERALDAS","ELOY ALFARO","SELVA ALEGRE","SELVA ALEGRE",,"735"
"ESMERALDAS","ELOY ALFARO","TELEMBI","CORRIENTE GRANDE",,"736"
"ESMERALDAS","ELOY ALFARO","TELEMBI","GUALPI DEL CAYAPAS",,"737"
"ESMERALDAS","ELOY ALFARO","TELEMBI","JEYAMBI",,"738"
"ESMERALDAS","ELOY ALFARO","TELEMBI","LOMA LINDA",,"739"
"ESMERALDAS","ELOY ALFARO","TELEMBI","TELEMBI",,"740"
"ESMERALDAS","ELOY ALFARO","TIMBIRE",,,"741"
"ESMERALDAS","ELOY ALFARO","VALDEZ/LIMONES/","TOLITA PAMPA DE ORO",,"742"
"ESMERALDAS","ELOY ALFARO","VALDEZ/LIMONES/","VALDEZ/LIMONES/",,"743"
"ESMERALDAS","ESMERALDAS","5 DE AGOSTO","5 DE AGOSTO",,"744"
"ESMERALDAS","ESMERALDAS","5 DE AGOSTO","PROPICIA 1",,"745"
"ESMERALDAS","ESMERALDAS","5 DE AGOSTO","PROPICIA 4",,"746"
"ESMERALDAS","ESMERALDAS","BARTOLOME RUIZ",,,"747"
"ESMERALDAS","ESMERALDAS","CAMARONES",,,"748"
"ESMERALDAS","ESMERALDAS","CHINCA",,,"749"
"ESMERALDAS","ESMERALDAS","CRNL.CARLOS CONCHA TORRES",,,"750"
"ESMERALDAS","ESMERALDAS","ESMERALDAS","ESMERALDAS",,"751"
"ESMERALDAS","ESMERALDAS","ESMERALDAS","ISLA LUIS VARGAS TORRES",,"752"
"ESMERALDAS","ESMERALDAS","LUIS TELLO / LAS PALMAS /",,,"753"
"ESMERALDAS","ESMERALDAS","MAJUA",,,"754"
