Level1,Level2,Level3,Level4,Level5,Number,Address
Hordaland,Voss,,,,Evanger skule,"Knute Nelson-gata 26
5707 Evanger
Hordaland"
Hordaland,Voss,,,,Mælandshagen,"Eidesvegen 24
5736 Granvin
Hordaland"
Hordaland,Voss,,,,Palmafossen skule,"Tjukkebygdvegen 29
5706 Voss
Hordaland"
Hordaland,Voss,,,,Skulestad skule,"Strandavegen 334
5710 Skulestadmo
Hordaland"
Hordaland,Voss,,,,Voss idrettshall,"Idrottsvegen 13
5700 Voss
Hordaland"
Hordaland,Voss,,,,Vossestrand Sambygg,"Myrkdalsvegen 3
5713 Vossestrand
Hordaland"
Møre og Romsdal,Ålesund,,,,"Ålesund rådhus, bystyresalen","Keiser Wilhelms gate 11
6003 Ålesund
Møre og Romsdal"
Møre og Romsdal,Ålesund,,,,Blindheim idrettshall,"Sportsvegen 2
6012 Ålesund
Møre og Romsdal"
Møre og Romsdal,Ålesund,,,,Ellingsøy idrettshall,"Storfarvegen 219
6057 Ellingsøy
Møre og Romsdal"
Møre og Romsdal,Ålesund,,,,Gomerhuset,"Stadionvegen 25
6260 Skodje
Møre og Romsdal"
Møre og Romsdal,Ålesund,,,,Larsgårdshallen,"Larsgårdsringen 12
6009 Ålesund
Møre og Romsdal"
Møre og Romsdal,Ålesund,,,,"Ørskog tenestehus, innbyggartorg/frivilligsentral","Øyravegen 11
6240 Ørskog
Møre og Romsdal"
Møre og Romsdal,Ålesund,,,,Osane idrettshall,"Kaptein Linges vei 10
6006 Ålesund
Møre og Romsdal"
Møre og Romsdal,Ålesund,,,,"Sandøytunet, nærmiljøkafeen","Austrevegen 15
6296 Harøy
Møre og Romsdal"
Møre og Romsdal,Ålesund,,,,Spjelkavik idrettshall,"Idrettsvegen 16
6011 Ålesund
Møre og Romsdal"
Møre og Romsdal,Aukra,,,,Gymsal Julsundet skole og fleirbrukshus,"Skolebakken 7
6409 Molde
Møre og Romsdal"
Møre og Romsdal,Aukra,,,,Gymsal ved Gossen barne- og ungdomsskole,"Skolevegen 24
6480 Aukra
Møre og Romsdal"
Møre og Romsdal,Aure,,,,Aure Arena,"Aurdalsvegen 15
6690 Aure
Møre og Romsdal"
Møre og Romsdal,Aure,,,,Tustna,"Skulvegen 22
6590 Tustna
Møre og Romsdal"
Møre og Romsdal,Averøy,,,,Averøy kommunehus,"Bruvollveien 4
6530 Averøy
Møre og Romsdal"
Møre og Romsdal,Averøy,,,,Kårvåg barneskole,"Rangøyveien 11
6532 Averøy
Møre og Romsdal"
Møre og Romsdal,Fjord,,,,"Eidsdal skule, gymsalen","Langereiten 23
6215 Eidsdal
Møre og Romsdal"
Møre og Romsdal,Fjord,,,,"Martin Linge-huset, idrettshallen","Skulebrauta 46
6210 Valldal
Møre og Romsdal"
Møre og Romsdal,Fjord,,,,Stordalshallen,"Stordalsvegen 671
6250 Stordal
Møre og Romsdal"
Møre og Romsdal,Giske,,,,Giske komm. idrettshall,"Valderhaug 10
6050 Valderøya
Møre og Romsdal"
Møre og Romsdal,Giske,,,,Giske skule,"Skulevegen
6052 Giske
Møre og Romsdal"
Møre og Romsdal,Giske,,,,Godøyhallen,"Ådalsvegen 55
6055 Godøya
Møre og Romsdal"
Møre og Romsdal,Giske,,,,Vigrahallen,"Postvegen 455
6040 Vigra
Møre og Romsdal"
Møre og Romsdal,Gjemnes,,,,Angvik skule,"Angvikvegen 53
6636 Angvik
Møre og Romsdal"
Møre og Romsdal,Gjemnes,,,,Batnfjord samfunnshus - Kulturstua,"Skulvegen 1
6631 Batnfjordsøra
Møre og Romsdal"
Møre og Romsdal,Haram,,,,Eidet kulturhall,"Vatnevegen 41
6265 Vatne
Møre og Romsdal"
Møre og Romsdal,Haram,,,,Haramsøy skule,"Skulebakken 21
6290 Haramsøy
Møre og Romsdal"
Møre og Romsdal,Haram,,,,Ingebrigt Davik-huset,"Bernt Hildre vegen 2
6270 Brattvåg
Møre og Romsdal"
Møre og Romsdal,Haram,,,,Norborg fleirbrukshall,"Vollane 31
6280 Søvik
Møre og Romsdal"
Møre og Romsdal,Hareid,,,,Hareid rådhus,"Rådhusplassen 5
6060 Hareid
Møre og Romsdal"
Møre og Romsdal,Herøy,,,,"Einedalen skule, fleirbrukshallen","Nærøyvegen 2
6094 Leinøy
Møre og Romsdal"
Møre og Romsdal,Herøy,,,,Herøy kulturhus,"Lisjebøvegen 10A
6091 Fosnavåg
Møre og Romsdal"
Møre og Romsdal,Herøy,,,,Myrvåg forsamlingshus,"Åsvegen 9
6080 Gurskøy
Møre og Romsdal"
Møre og Romsdal,Hustadvika,,,,Bud skule,"Prestgardsvegen 140
6430 Bud
Møre og Romsdal"
Møre og Romsdal,Hustadvika,,,,Eide ungdomsskole,"Myravegen 35
6490 Eide
Møre og Romsdal"
Møre og Romsdal,Hustadvika,,,,Hustad skole,"Hustadvegen 280
6433 Hustad
Møre og Romsdal"
Møre og Romsdal,Hustadvika,,,,Hustadvika kulturskole,"Smievegen 9
6440 Elnesvågen
Møre og Romsdal"
Møre og Romsdal,Hustadvika,,,,Jendem skole,"Åndalsbakken 23
6409 Molde
Møre og Romsdal"
Møre og Romsdal,Hustadvika,,,,Lyngstad og Vevang barnehage,"Lyngstadvegen 200
6493 Lyngstad
Møre og Romsdal"
Møre og Romsdal,Hustadvika,,,,Stemshallen,"Stemmavegen 44
6444 Farstad
Møre og Romsdal"
Møre og Romsdal,Hustadvika,,,,Sylte skule,"Malmefjordvegen 84
6440 ELNESVÅGEN
Møre og Romsdal"
Møre og Romsdal,Hustadvika,,,,Tornes skule,"Åsvegen 665
6443 Tornes
Møre og Romsdal"
Møre og Romsdal,Hustadvika,,,,Vevang grendahus,"Skolevegen 14
6494 Vevang
Møre og Romsdal"
Møre og Romsdal,Kristiansund,,,,Dahlehallen,"Gløsvågveien 3
6518 Kristiansund
Møre og Romsdal"
Møre og Romsdal,Kristiansund,,,,Kulturfabrikken,"Fosnagata 35
6509 Kristiansund
Møre og Romsdal"
Møre og Romsdal,Kristiansund,,,,Rensvik samfunnshus,"Rensvikstubben 1
6520 Frei
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Årølia skole,"Årølivegen 45
6421 Molde
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Enensenteret,"Enenvegen 12
6416 Molde
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Eresfjord barne- og ungdomsskole og samfunnshus,"Ljørvollvegen 49
6470 Eresfjord
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Kvam skole,"Øverbøen 39
6411 Molde
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Midsundhallen,"Industrivegen 2
6475 Midsund
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Molde rådhus,"Rådhusplassen 1
6413 Molde
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Nessethallen,"Holtavegen 33
6460 Eidsvåg
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Nordbyen kirke,"Rådyrvegen 31
6425 Molde
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Sekken oppvekstsenter,"Håkon Herdebreis veg 741
6418 Sekken
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Skålahallen,"Isdamvegen 2
6456 Skåla
Møre og Romsdal"
Møre og Romsdal,Molde,,,,Skjevik barne- og ungdomsskole,"Høglivegen 8
6450 Hjelset
Møre og Romsdal"
Møre og Romsdal,Ørsta,,,,Dalane skule,"Åmdalen 333
6156 Åmdal
Møre og Romsdal"
Møre og Romsdal,Ørsta,,,,Hovden skule,"Skulevegen 6
6160 Hovdebygda
Møre og Romsdal"
Møre og Romsdal,Ørsta,,,,Ørsta kulturhus,"Holmegata 7
6153 Ørsta
Møre og Romsdal"
Møre og Romsdal,Ørsta,,,,Sæbø skule,"Skuleplassen 7A
6165 Sæbø
Møre og Romsdal"
Møre og Romsdal,Ørsta,,,,Vartdal skule,"Myrevegen 59
6170 Vartdal
Møre og Romsdal"
Møre og Romsdal,Rauma,,,,Åfarnes skole,"Åfarnes
6360 Åfarnes
Møre og Romsdal"
Møre og Romsdal,Rauma,,,,Isfjorden samfunnshus,"Hen
6320 Isfjorden
Møre og Romsdal"
Møre og Romsdal,Rauma,,,,Måndalen skole,"Bruasetvegen 76
6386 Måndalen
Møre og Romsdal"
Møre og Romsdal,Rauma,,,,Rauma rådhus,"Vollan 8A
6300 Åndalsnes
Møre og Romsdal"
Møre og Romsdal,Sande,,,,Coop Marked Gjerdsvika,"Dekkevegen 2
6083 Gjerdsvika
Møre og Romsdal"
Møre og Romsdal,Sande,,,,Gursken oppvekstsenter,"Vågen 10
6082 Gursken
Møre og Romsdal"
Møre og Romsdal,Sande,,,,Kvamsøy oppvekstsenter,"Myrdalen 43
6087 Kvamsøy
Møre og Romsdal"
Møre og Romsdal,Sande,,,,Landsbyhuset Breidablik,"Vardane 22
6084 Larsnes
Møre og Romsdal"
Møre og Romsdal,Sande,,,,Sandsøy oppvekstsenter,"Bringsvorvegen 18
6089 Sandshamn
Møre og Romsdal"
Møre og Romsdal,Smøla,,,,Smølahallen,"Rådhusveien 10
6570 Smøla
Møre og Romsdal"
Møre og Romsdal,Stranda,,,,Geiranger skule,"Maråkvegen 54
6216 Geiranger
Møre og Romsdal"
Møre og Romsdal,Stranda,,,,Storfjord Kulturhus,"Øyna 1
6200 Stranda
Møre og Romsdal"
Møre og Romsdal,Stranda,,,,Sunnylven Samfunnshus,"Hellesyltvegen 51
6218 Hellesylt
Møre og Romsdal"
Møre og Romsdal,Stranda,,,,Trollstova,"Liagarden 71
6212 Liabygda
Møre og Romsdal"
Møre og Romsdal,Sula,,,,Rørstadmarkahallen,"Rørstadmarka 77
6035 Fiskerstrand
Møre og Romsdal"
Møre og Romsdal,Sula,,,,Sulahallen,"Bratthaugmyra 41
6030 Langevåg
Møre og Romsdal"
Møre og Romsdal,Sunndal,,,,Ålvundeid grendahus,"Eidavegen 45
6620 Ålvundeid
Møre og Romsdal"
Møre og Romsdal,Sunndal,,,,Løykja skole,"Torskevegen 4
6612 Grøa
Møre og Romsdal"
Møre og Romsdal,Sunndal,,,,Øksendal samfunnshus,"Øksendalsvegen 131
6610 Øksendal
Møre og Romsdal"
Møre og Romsdal,Sunndal,,,,Sunndal kulturhus,"Auragata 2
6600 Sunndalsøra
Møre og Romsdal"
Møre og Romsdal,Sunndal,,,,Sunndalsporten,"Fjellgardsvegen 2
6613 Gjøra
Møre og Romsdal"
Møre og Romsdal,Sunndal,,,,Tredal skole,"Tredalsvegen 89
6600 Sunndalsøra
Møre og Romsdal"
Møre og Romsdal,Surnadal,,,,Bøfjorden og Bæverfjord oppvekstsenter,"Bøverdalsvegen 33
6644 Bæverfjord
Møre og Romsdal"
Møre og Romsdal,Surnadal,,,,Surnadal kulturhus,"Svartvassvegen 1
6650 Surnadal
Møre og Romsdal"
Møre og Romsdal,Surnadal,,,,Todalen og Stangvik oppvekstsenter,"Lykkjeeidet 1132
6640 Kvanne
Møre og Romsdal"
Møre og Romsdal,Sykkylven,,,,Sørestranda skule,"Ikornnesvegen 15
6222 Ikornnes
Møre og Romsdal"
Møre og Romsdal,Sykkylven,,,,Sykkylven kulturhus,"Kyrkjevegen 2
6230 Sykkylven
Møre og Romsdal"
Møre og Romsdal,Sykkylven,,,,Ungdomshuset Vaarvon,"Straumsheimvegen 4
6220 Straumgjerde
Møre og Romsdal"
Møre og Romsdal,Tingvoll,,,,Meisingset grendahus,"Vågbøvegen 1305
6628 Meisingset
Møre og Romsdal"
Møre og Romsdal,Tingvoll,,,,Nordmørshallen,"Straumsnesvegen 357
6670 Øydegard
Møre og Romsdal"
Møre og Romsdal,Tingvoll,,,,Tingvollhallen,"Skolevegen 31
6630 Tingvoll
Møre og Romsdal"
Møre og Romsdal,Ulstein,,,,Haddal skule,"Ringstaddalen 8
6064 Haddal
Møre og Romsdal"
Møre og Romsdal,Ulstein,,,,Hasund skule,"Sundgotvegen 133
6065 Ulsteinvik
Møre og Romsdal"
Møre og Romsdal,Ulstein,,,,Ulstein bibliotek,"Vikemyra 2
6065 Ulsteinvik
Møre og Romsdal"
Møre og Romsdal,Ulstein,,,,Ulstein skule,"Bøen 10
6065 Ulsteinvik
Møre og Romsdal"
Møre og Romsdal,Vanylven,,,,Åheim skule,"Ospelida 4
6146 Åheim
Møre og Romsdal"
Møre og Romsdal,Vanylven,,,,Åram skule - Grendastova,"Brandalsstranda 1031
6149 Åram
Møre og Romsdal"
Møre og Romsdal,Vanylven,,,,Eidsåtun,"Syvdefjordvegen 21
6142 Eidså
Møre og Romsdal"
Møre og Romsdal,Vanylven,,,,Fredtunkjellaren,"Syvdefjordvegen 529
6140 Syvde
Møre og Romsdal"
Møre og Romsdal,Vanylven,,,,Kommunestyresalen Combisenteret,"Rådhusvegen 3
6143 Fiskå
Møre og Romsdal"
Møre og Romsdal,Vanylven,,,,Rovdetun,"Skulebakken 7
6141 Rovde
Møre og Romsdal"
Møre og Romsdal,Vanylven,,,,Syltefjord bygdehus,"Vanylvsvegen 1851
6144 Sylte
Møre og Romsdal"
Møre og Romsdal,Vestnes,,,,Bygdaheim,"Nakkedalsvegen 44
6394 Fiksdal
Møre og Romsdal"
Møre og Romsdal,Vestnes,,,,Gjermundnes vidaregåande skole,"Gjermundnesvegen 200
6392 Vikebukt
Møre og Romsdal"
Møre og Romsdal,Vestnes,,,,Myra kulturbygg,"Myra 34
6390 Vestnes
Møre og Romsdal"
Møre og Romsdal,Vestnes,,,,Tomrefjord idrettsbygg,"Nybøvegen 2
6393 Tomrefjord
Møre og Romsdal"
Møre og Romsdal,Vestnes,,,,Tresfjord oppvekstsenter,"Skulebakken 1
6391 Tresfjord
Møre og Romsdal"
Møre og Romsdal,Volda,,,,Austefjord skule,"Fyrdsvegen 94
6110 Austefjord
Møre og Romsdal"
Møre og Romsdal,Volda,,,,Dalsfjord skule,"Dalsfjordvegen 603
6133 Lauvstad
Møre og Romsdal"
Møre og Romsdal,Volda,,,,Folkestad skule,"Vika 5
6120 Folkestad
Møre og Romsdal"
Møre og Romsdal,Volda,,,,Kommunehuset Smia,"Ytrehornsvegen 8
6763 Hornindal
Møre og Romsdal"
Møre og Romsdal,Volda,,,,Mork skule,"Morkavegen 64
6105 Volda
Møre og Romsdal"
Møre og Romsdal,Volda,,,,"Volda samfunnshus, sal 1. etg.","Storgata 14
6102 Volda
Møre og Romsdal"
Nordland,Alstahaug,,,,Kulturbadet Sandnessjøen,"Torolv Kveldulvsons gate 10
8800 Sandnessjøen
Nordland"
Nordland,Alstahaug,,,,Søvik oppvekstsenter,"Tjøttaveien 23
8804 Sandnessjøen
Nordland"
Nordland,Alstahaug,,,,Tjøtta oppvekstsenter,"Smibakken 5
8860 Tjøtta
Nordland"
Nordland,Andøy,,,,Bleik Sanitetshus,"Skoleveien 46
8481 Bleik
Nordland"
Nordland,Andøy,,,,Dverberg Samfunnshus,"Dverbergveien 301
8485 Dverberg
Nordland"
Nordland,Andøy,,,,Kafeteriaen i Andenes Idrettshall,"Storgata 68
8480 Andenes
Nordland"
Nordland,Andøy,,,,Nordmela Samfunnshus,"Nordmelaveien 376
8489 Nordmela
Nordland"
Nordland,Andøy,,,,Risøyhamn Aktivitetssenter,"Hammarøyneset 2B
8484 Risøyhamn
Nordland"
Nordland,Beiarn,,,,Beiarn barne- og ungdomsskole gymsalen,"Tollådalsveien 35
8114 Tollå
Nordland"
Nordland,Beiarn,,,,Granli idrettshus,"Beiardalsveien 1711
8114 Tollå
Nordland"
Nordland,Beiarn,,,,Samfunnssalen Moldjord skole,"Nedre Beiarveien 888
8110 Moldjord
Nordland"
Nordland,Bindal,,,,BIndal rådhus,"Oldervikveien 5
7980 Terråk
Nordland"
Nordland,Bindal,,,,Kjella skole,"Horsfjordveien 516
7982 Bindalseidet
Nordland"
Nordland,Bindal,,,,Parkveien,"Parkveien 2B
7982 Bindalseidet
Nordland"
Nordland,Bø,,,,Eidet skole,"Regine Normanns vei 63
8475 Straumsjøen
Nordland"
Nordland,Bø,,,,Steine skole,"Bøveien 449
8470 Bø i Vesterålen
Nordland"
Nordland,Bø,,,,Straume skole,"Veaveien 25
8475 Straumsjøen
Nordland"
Nordland,Bodø,,,,Bodøhallen,"Plassmyrveien 11
8008 Bodø
Nordland"
Nordland,Bodø,,,,Kjerringøy skole,"Gymsalen
8093 Kjerringøy
Nordland"
Nordland,Bodø,,,,Kommunehuset i Misvær,"Kulturveien 3576
8100 Misvær
Nordland"
Nordland,Bodø,,,,Mørkvedhallen,"Mørkvedveien 100
8028 Bodø
Nordland"
Nordland,Bodø,,,,Nordstrandahallen,"Demma
8015 Bodø
Nordland"
Nordland,Bodø,,,,Saltstraumen nærmiljøsenter,"Petrines allé 12
8056 Saltstraumen
Nordland"
Nordland,Bodø,,,,Skjerstad samfunnshus,"Graddveien 18
8102 Skjerstad
Nordland"
Nordland,Bodø,,,,Stordalshallen,"Stordalen
8011 Bodø
Nordland"
Nordland,Bodø,,,,Tverlandshallen,"Sørgjerdet 3
8050 Tverlandet
Nordland"
Nordland,Brønnøy,,,,Gimle forsamlingshus,"Hommelstø
8960 Hommelstø
Nordland"
Nordland,Brønnøy,,,,Nordhus skole,"Nordhus
8909 Brønnøysund
Nordland"
Nordland,Brønnøy,,,,Rådhuset,"Sivert Nielsens gate 24
8900 Brønnøy
Nordland"
Nordland,Brønnøy,,,,Salhus Skole,"Salhus
8904 Brønnøysund
Nordland"
Nordland,Brønnøy,,,,Trælnes forsamlingshus,"Trælnes
8920 Sømna
Nordland"
Nordland,Dønna,,,,Dønnahallen,"Snekkaråsen 8
8820 Dønna
Nordland"
Nordland,Evenes,,,,Evenes rådhus,"Bergvikveien 11
8533 Bogen i Ofoten
Nordland"
Nordland,Evenes,,,,Eveneshallen - Evenáššehálla,"Bjellgamveien 15
8534 Liland
Nordland"
Nordland,Fauske,,,,Fauske administrasjonsbygg,"Torggt. 21
8200 Fauske
Nordland"
Nordland,Fauske,,,,Finneid skole,"Tinkeliheia 3
8210 Fauske
Nordland"
Nordland,Fauske,,,,Kvitblik grendehus,"Kvitblikveien 3
8218 Fauske
Nordland"
Nordland,Fauske,,,,Sulitjelma skole,"Sandnes 3a
8230 Fauske
Nordland"
Nordland,Fauske,,,,Valnesfjord helse- og sosialsenter,"Trivselsveien 264
8215 Fauske
Nordland"
Nordland,Flakstad,,,,Flakstad barne- og ungdomsskole,"Flakstadveien 389
8380 Ramberg
Nordland"
Nordland,Flakstad,,,,Nordbygda grendehus,"Flakstadveien 122
8382 Napp
Nordland"
Nordland,Gildeskål,,,,Gildeskål kulturhus,"Vannsletta 25
8140 Inndyr
Nordland"
Nordland,Gildeskål,,,,Kapteinen kafe og restaurant,"Strandveien 4
8140 Storvik
Nordland"
Nordland,Gildeskål,,,,Nygårdsjøen oppvekstsenter,"Nygårdveien 59
8120 Nygårdsjøen
Nordland"
Nordland,Gildeskål,,,,Sandhornøy skole,"Elias Blix' Vei 56
8130 Sandhornøy
Nordland"
Nordland,Gildeskål,,,,Sørarnøy skole,"Arnøyveien 86
8135 Sørarnøy
Nordland"
Nordland,Grane,,,,"Grane kommune, Kommunestyresalen","Industriveien 2
8682 Trofors
Nordland"
Nordland,Hadsel,,,,Hadsel rådhus,"Rådhusgata 5
8450 Stokmarknes
Nordland"
Nordland,Hadsel,,,,Melbu samfunnshus,"Skolegata 2
8445 Melbu
Nordland"
Nordland,Hamarøy,,,,Ájluovta Skåvllå - Drag skole,"Skoleveien 42
8270 Drag
Nordland"
Nordland,Hamarøy,,,,Hamarøyhallen - Kraftstasjonen,"Vestfjordveien 1557
8294 Hamarøy
Nordland"
Nordland,Hamarøy,,,,Innhavet ungdomshus,"Finnøyveien 3
8260 Innhavet
Nordland"
Nordland,Hamarøy,,,,Skutvik Gjestegård,"Vestfjordveien 3567A
8290 Skutvik
Nordland"
Nordland,Hamarøy,,,,Tysfjord turistsenter,"Storjord E6 6959
8275 Storjord
Nordland"
Nordland,Hamarøy,,,,Ulvsvåg Grendehus,"Øvre Nausthågen 8
8276 Ulvsvåg
Nordland"
Nordland,Hattfjelldal,,,,Kulturstua,"Kalkviksveg 6
8692 Hattfjelldal
Nordland"
Nordland,Hattfjelldal,,,,Susendal Oppvekstsenter,"Susendalsveien 2414
8696 Hattfjelldal
Nordland"
Nordland,Hattfjelldal,,,,Varntresk Oppvekstsenter,"Varntresk Ytre 6
8695 Hattfjelldal
Nordland"
Nordland,Hemnes,,,,Bjerka skole,"Rønningveien 20
8643 Bjerka
Nordland"
Nordland,Hemnes,,,,Bleikvassli skole,"Sørfjellveien 254
8647 Bleikvasslia
Nordland"
Nordland,Hemnes,,,,Finneidfjord Samfunnshus,"Hemnesveien 450
8642 Finneidfjord
Nordland"
Nordland,Hemnes,,,,Hemnes Allaktivitetshus - Aula,"Skolegata 10
8640 Hemnesberget
Nordland"
Nordland,Hemnes,,,,Korgen Samfunnshus,"Parkveien
8646 Korgen
Nordland"
Nordland,Herøy,,,,Herøy skole,"Sør-herøyveien 158
8850 Herøy
Nordland"
Nordland,Herøy,,,,Øksningan ungdomshus,"Sørvågveien 10
8850 Herøy
Nordland"
Nordland,Herøy,,,,Seløy ungdomshus,"Flatøyveien 25
8850 Herøy
Nordland"
Nordland,Leirfjord,,,,Kantina- Leirfjordhallen,"Leirfjordveien 224
8890 Leirfjord
Nordland"
Nordland,Lødingen,,,,Lødingen rådhus,"Rådhusveien 27
8410 Lødingen
Nordland"
Nordland,Lødingen,,,,Vestbygd idrettshall og kantine,"Vågehamn
8412 Vestbygd
Nordland"
Nordland,Lurøy,,,,Aldersund oppvekstsenter,"Sandmelan 32
8730 Bratland
Nordland"
Nordland,Lurøy,,,,Konsvik oppvekstsenter,"Skolbakken 7
8752 Konsvikosen
Nordland"
Nordland,Lurøy,,,,"Kvarøy bibliotek, Bekkestua","Bekkefjæra
8743 Indre Kvarøy
Nordland"
Nordland,Lurøy,,,,Lovund skole,"Sjyveien 35
8764 Lovund
Nordland"
Nordland,Lurøy,,,,Lurøy rådhus,"Onøyveien 14
8766 Lurøy
Nordland"
Nordland,Lurøy,,,,Sleneset oppvekstsenter,"Otervatnet 1
8762 Sleneset
Nordland"
Nordland,Lurøy,,,,Sørnesøy skole,"Nesøyveien 11
8198 Nordnesøy
Nordland"
Nordland,Meløy,,,,"Gymsalen, Enga skole","Enga 48
8170 Engavågen
Nordland"
Nordland,Meløy,,,,"Gymsalen, Halsa skole","Holandsfjordveien 29
8178 Halsa
Nordland"
Nordland,Meløy,,,,Kulturfabrikken Meløy,"Spildervika 4
8150 Ørnes
Nordland"
Nordland,Meløy,,,,Meløy kulturhus,"Glomveien 10
8160 Glomfjord
Nordland"
Nordland,Moskenes,,,,Reine,"Reineveien 67
8390 Reine
Nordland"
Nordland,Moskenes,,,,Sørvågen,"Moskenesveien 926
8392 Sørvågen
Nordland"
Nordland,Narvik,,,,Ankeneshallen,"Åsveien 54
8520 Ankenes
Nordland"
Nordland,Narvik,,,,Ballangen Flerbrukshall,"Rudly 15
8540 Ballangen
Nordland"
Nordland,Narvik,,,,"Bjerkvik, Kulturbanken Bjerkvik","Trollvikveien 6
8530 Bjerkvik
Nordland"
Nordland,Narvik,,,,Narvik ungdomsskole - Flerbrukshallen,"Bjørnsonsvei 1
8517 Narvik
Nordland"
Nordland,Narvik,,,,Stetindhallen,"Kokaas vei 10
8590 Kjøpsvik
Nordland"
Nordland,Nesna,,,,Administrasjonsbygget,"Movegen 24
8700 Nesna
Nordland"
Nordland,Nesna,,,,Handnesøya skole,"Handnesøya
8724 Saura
Nordland"
Nordland,Nesna,,,,Hugla camp og overnatting,"Vikholmen
8720 Vikholmen
Nordland"
Nordland,Nesna,,,,Tomma samfunnshus,"HUSBYVEGEN 66
8723 Husby
Nordland"
Nordland,Øksnes,,,,Øksnes rådhus,"Storgata 27
8430 Myre
Nordland"
Nordland,Rana,,,,Gruben flerbrukshall,"Storsanddalen 14
8610 Mo i Rana
Nordland"
Nordland,Rana,,,,Hauknes skole - gymsalen,"Kveldsolgata 99
8618 Mo i Rana
Nordland"
Nordland,Rana,,,,Rana bibliotek,"Torggata 1A
8622 Mo i Rana
Nordland"
Nordland,Rana,,,,Skonseng skole- gymsalen,"Langfjellveien 100
8615 Mo i Rana
Nordland"
Nordland,Rana,,,,Storforshei skole- gymsalen,"Malmgata 26
8630 Storforshei
Nordland"
Nordland,Rana,,,,Utskarpen skole- gymsalen,"Glansberget 10
8725 Utskarpen
Nordland"
Nordland,Rana,,,,Ytteren flerbrukshall,"Langdalen 100
8614 Mo i Rana
Nordland"
Nordland,Rødøy,,,,Gjerøy skole,"Gjerøyveien 91
8195 Gjerøy
Nordland"
Nordland,Rødøy,,,,Jektvik grendehus,"Jektvikveien 191
8187 Jektvik
Nordland"
Nordland,Rødøy,,,,Nesøy skole,"Nesøyveien 180
8198 Nordnesøy
Nordland"
Nordland,Rødøy,,,,Øresvik grendehus,"Øresvikveien 82
8754 Øresvik
Nordland"
Nordland,Rødøy,,,,Rødøy gymsal,"Rødøyveien 91
8193 Rødøy
Nordland"
Nordland,Rødøy,,,,Selsøyvik skole,"Selsøyvikveien 5
8196 Selsøyvik
Nordland"
Nordland,Rødøy,,,,Tjongsfjord samfunnshus,"Skolebakken 109
8186 Tjongsfjorden
Nordland"
Nordland,Røst,,,,Røst rådhus,"Røstlandveien 37
8064 Røst
Nordland"
Nordland,Saltdal,,,,"Hovedhuset, Vensmoen","Vensmoen
8255 Røkland
Nordland"
Nordland,Saltdal,,,,Rognan samfunnshus,"Jernbanegt.
8250 Rognan
Nordland"
Nordland,Saltdal,,,,Sundby Grendehus,"Sundby
8250 Rognan
Nordland"
Nordland,Sømna,,,,Sømna Allbrukshus,"Gamle Berg 1
8920 Sømna
Nordland"
Nordland,Sømna,,,,Sømnahallen,"Vik
8920 Sømna
Nordland"
Nordland,Sørfold,,,,Mørsvik skole,"Sildhopen 13
8266 Mørsvikbotn
Nordland"
Nordland,Sørfold,,,,Nordsia oppvekstsenter,"Bonnådalsveien 81
8264 Engan
Nordland"
Nordland,Sørfold,,,,Røsvik samfunnshus,"Røsvikveien 1520
8220 Røsvik
Nordland"
Nordland,Sørfold,,,,Sørfold Rådhus. Rådhussalen,"Strandveien 2
8226 Straumen
Nordland"
Nordland,Sortland,,,,Holmstad skole,"Eidsfjordveien 242
8415 Sortland
Nordland"
Nordland,Sortland,,,,Maurnes skole,"Lilandveien 151
8407 Sortland
Nordland"
Nordland,Sortland,,,,"Samfunnsalen, Rådhus II","Vesterålsgata 55
8400 Sortland
Nordland"
Nordland,Sortland,,,,Sigerfjord samfunnshus,"Øvraveien 66
8406 Sortland
Nordland"
Nordland,Sortland,,,,Strand skole,"Arons vei 26
8406 Sortland
Nordland"
Nordland,Steigen,,,,Steigen kommune - Rådhuset,"Myklebostad 1
8283 Leinesfjord
Nordland"
Nordland,Træna,,,,RÅDHUSET,"Rådhusveien 3
8770 TRÆNA
Nordland"
Nordland,Træna,,,,SELVÆR BIBLIOTEK,"Stongveien 63
8742 SELVÆR
Nordland"
Nordland,Værøy,,,,Idrettshuset,"Sørland 34
8063 Værøy
Nordland"
Nordland,Vågan,,,,Digermulen skole,"Digermulen
8324 Digermulen
Nordland"
Nordland,Vågan,,,,Gimsøy oppvekstsenter,"statsveien 654
8314 Gimsøysand
Nordland"
Nordland,Vågan,,,,Henningsvær skole,"Kirkeveien
8312 Henningsvær
Nordland"
Nordland,Vågan,,,,Laukvik oppvekstsenter,"Strandlandet
8315 Laukvik
Nordland"
Nordland,Vågan,,,,Laupstad oppvekstsenter,"liland
8316 Laupstad
Nordland"
Nordland,Vågan,,,,Skrova oppvekstsenter,"Randebekken
8320 Skrova
Nordland"
